"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.DOR1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV42","DESeq2",20.2336842332935,-6.34730483107021,1.62907819137055,-3.89206638384526,9.93940384863039e-05,0.000173082722191667,"deseq2",0.000173082722191667,-6.34730483107021,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV42","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.581895978801199,-1.45610217159578,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,0.148088961717017,0.684961335964984,-2.80766123926415,-4.13959843398298,2.73662590614498,-1.45610217159578,0.023281977911024,0.156084562477553,0.581895978801199,0.23125,0.530762152451798,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV424","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.956836989874314,-0.0963204327000372,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",-3.64500278300137,-3.91589631843158,-3.36148794263108,-0.500897962663367,6.11358209644409,-0.0963204327000372,0.480620252231404,0.765656795144806,0.956836989874314,0.7140625,0.95964433403939,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV424","DESeq2",13.6663861975314,-2.98022759459107,2.37664176917002,-1.52798597708579,0.126516019654607,0.150330799824886,"deseq2",0.150330799824886,-2.98022759459107,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV441","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.23303415448813,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV441",4.23303415448813,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV441","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.354099142310445,1.8901346460462,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,2.07326304195705,-5.09394262713176,6.07093757014871,11.0233854451067,6.41466655133195,1.8901346460462,0.000547999460257121,0.0889133545868259,0.354099142310445,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV441","DESeq2",66.5090418144953,2.48785674454153,2.08298306324139,1.18624254831956,0.235526527773973,0.267282913541251,"deseq2",0.267282913541251,2.48785674454153,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV442","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.529061595737296,-1.75887391018969,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",0.412504085019147,2.76112078263335,-3.32462522410391,-5.87828892544255,3.38043997660713,-1.75887391018969,0.0156646691693825,0.133203192952889,0.529061595737296,0.2140625,0.52223990363867,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV442","DESeq2",56.2155712411217,-7.39671842237869,1.75612714675773,-4.19938053097867,2.67646199180462e-05,5.19851271485128e-05,"deseq2",5.19851271485128e-05,-7.39671842237869,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV442","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.66875533498345,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV442",-3.66875533498345,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV45","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.994846636666436,-0.256220738249532,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,2.18182180070436,2.18331515617658,1.71297926033119,-1.03845520800639,4.08504118343342,-0.256220738249532,0.406250494200147,0.59365323010696,0.994846636666436,0.882812499999999,0.996168744243984,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV45","DESeq2",41.3832623087836,-2.51201958163779,1.39786638545947,-1.79705512098931,0.0723268694844943,0.0869644502134991,"deseq2",0.0869644502134991,-2.51201958163779,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV47","DESeq2",24.2515492973412,-5.52310565976421,2.12005685886289,-2.58647530109522,0.00969631193695298,0.0141931522555399,"deseq2",0.0141931522555399,-5.52310565976421,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV47","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.816696658336514,-0.67334993806241,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,-1.48111422111384,2.04284003432805,-3.32412483382893,-3.84135502695414,5.54514521120045,-0.67334993806241,0.203127332012097,0.405147458691678,0.816696658336514,0.534374999999999,0.834508991020742,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV479","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.60847418527957,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV479",-3.60847418527957,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV479","DESeq2",40.4597709074162,-7.3863197644299,1.50716360710663,-4.89899877790678,9.63262434879481e-07,2.62944610602237e-06,"deseq2",2.62944610602237e-06,-7.3863197644299,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV479","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.543421847515444,-2.02829510930935,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,1.47215576677491,2.56724493783062,-2.93908629822169,-5.38828109971279,2.44705148420602,-2.02829510930935,0.000547999460257121,0.144058680860149,0.543421847515444,0.2015625,0.501371306024303,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV49","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.40016794519913,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV49",-4.40016794519913,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV49","DESeq2",284.156562127011,-9.39523138999944,1.71974690811769,-5.41192842519824,6.23496119746106e-08,2.42204261901372e-07,"deseq2",2.42204261901372e-07,-9.39523138999944,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV49","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.424735006100999,-2.58092738424993,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,3.05311378482782,4.22082085848156,-2.83749566467222,-7.86453906349829,2.95957203983444,-2.58092738424993,0.000547999460257121,0.0739769387838689,0.424735006100999,0.2,0.498666175676709,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV495","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.4575751556902,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV495",4.4575751556902,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV495","DESeq2",90.2350041529198,4.62630882911273,1.72396357875278,2.6588590490719,0.0078405757223167,0.0118193753425968,"deseq2",0.0118193753425968,4.62630882911273,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV495","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.229924634389686,2.85074109126418,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,0.49995673934217,-3.81253966620467,6.70241260929397,10.8659134928706,3.7856018206608,2.85074109126418,0.000547999460257121,0.0474026470204132,0.229924634389686,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV5","DESeq2",140.05522847544,-4.40023826698752,1.23553900329096,-3.55165607924243,0.0003828148734253,0.000623617777676698,"deseq2",0.000623617777676698,-4.40023826698752,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV5","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.09220796121168,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV5",-4.09220796121168,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV5","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.864399342388947,-1.20581204271007,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,3.94986640462492,4.25211276420844,1.18314129690252,-3.01392081359491,4.00880411683819,-1.20581204271007,0.000547999460257121,0.377057686113057,0.864399342388947,0.20625,0.502477151286465,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV50","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.997781429327081,0.610637887575888,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,2.5866563051701,1.28193969051808,2.92671727087979,1.57400284933545,1.38044903069434,0.610637887575888,0.320313549445968,0.592934239988799,0.997781429327081,0.406249999999999,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV50","DESeq2",62.3523337218309,-2.43777496277912,1.24094720046317,-1.96336094785847,0.0496042481509668,0.0618522106573783,"deseq2",0.0618522106573783,-2.43777496277912,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV506","DESeq2",38.6535404399277,-5.20770398975243,2.19590226147475,-2.49879765767484,0.0124615440885009,0.016994232435774,"deseq2",0.016994232435774,-5.20770398975243,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV506","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.895250833051262,-0.673468952239409,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,-1.41098305942178,2.7301325900045,-2.99128759203631,-4.4131935497016,7.38559467968262,-0.673468952239409,0.224808178412025,0.50300978451462,0.895250833051262,0.643749999999999,0.929284633911032,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV51","DESeq2",28.9151818428626,-7.09118348477628,1.39193041557698,-5.09455720787933,3.49557272745822e-07,1.103290142104e-06,"deseq2",1.103290142104e-06,-7.09118348477628,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV51","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.595305991007894,-2.04270901446287,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.70730487256515,1.94138417746199,-2.69827623100712,-4.68690248543558,2.29377114630397,-2.04270901446287,0.00782930484115282,0.176269116981381,0.595305991007894,0.2046875,0.502271944907478,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV523","DESeq2",42.1910784592063,-7.35191713747415,1.56939440097592,-4.68102120234942,2.85449412102049e-06,6.55236150506976e-06,"deseq2",6.55236150506976e-06,-7.35191713747415,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV523","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.57314833851811,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV523",-3.57314833851811,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV523","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.501979728060554,-1.86539244284529,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",1.4146944979817,1.86698233380201,-3.14772525983028,-5.33163514471117,2.96331333783087,-1.86539244284529,0.000547999460257121,0.120968908994506,0.501979728060554,0.2,0.498666175676709,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV53","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.468395968720475,-1.84750477764793,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,1.88802841549622,3.02320699548184,-3.38246521998067,-7.4019193383686,4.19809283515022,-1.84750477764793,0.000547999460257121,0.0842182977731652,0.468395968720475,0.2,0.498666175676709,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV53","DESeq2",252.436242679028,-8.80220523415822,1.84721191579421,-4.6924455997554,2.69958332803911e-06,6.34088177051047e-06,"deseq2",6.34088177051047e-06,-8.80220523415822,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV53","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.31198700601885,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV53",-4.31198700601885,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV543","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.918507359237033,-0.567371908764237,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea",1.34807105400403,1.60452083112741,0.361333235438912,-1.86830246387914,3.31197539434727,-0.567371908764237,0.232560015435696,0.466812945945733,0.918507359237033,0.5640625,0.869629135820351,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV543","DESeq2",30.3009241027119,-3.6190914130215,1.24675616881935,-2.87541644421035,0.00403494924854919,0.00617469506217376,"deseq2",0.00617469506217376,-3.6190914130215,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV56","DESeq2",51.1702388731295,-7.28595276886429,1.74954238773519,-4.15352747685367,3.2738888018978e-05,6.23892016965429e-05,"deseq2",6.23892016965429e-05,-7.28595276886429,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV56","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.80597590147581,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV56",-3.80597590147581,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV56","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.551316510610457,-1.7032361579311,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,0.219756677175866,2.49683724992758,-2.7997946900617,-5.37973647680168,3.09404279194575,-1.7032361579311,0.0156646691693825,0.137134824788616,0.551316510610457,0.2171875,0.527073028161916,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV566","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.560589052031262,-1.9444293915205,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,1.45464937502112,1.75334183189706,-2.89871500533644,-4.58831788285673,2.51618621612413,-1.9444293915205,0.00782930484115282,0.166063746761961,0.560589052031262,0.2046875,0.502572425676709,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV566","DESeq2",24.4628805195701,-6.85847182321478,1.41248489399929,-4.85545420773752,1.20111109511715e-06,3.11056975914953e-06,"deseq2",3.11056975914953e-06,-6.85847182321478,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV578","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.9969693497287,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV578",3.9969693497287,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV578","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.1212480386049,4.71190791476599,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter",NA,-3.61689703333495,-5.68908051989433,5.26495378909008,11.0667973797322,2.48348716113601,4.71190791476599,0.000547999460257121,0.0179325727415577,0.1212480386049,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV578","DESeq2",34.274075307363,8.1279722417638,1.42379701422875,5.68519386592224,1.30664349320076e-08,5.73786925275116e-08,"deseq2",5.73786925275116e-08,8.1279722417638,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV579","DESeq2",48.5695127519079,-1.16714739199925,1.62696498621447,-0.718298465427126,0.472573276174552,0.502420009406628,"deseq2",0.502420009406628,-1.16714739199925,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV579","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.948694193716809,0.604211213519808,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,3.08419018476545,2.42898065313677,3.64092651409719,1.32381516984846,3.49161873732177,0.604211213519808,0.131786974150592,0.3276882260036,0.948694193716809,0.140625,0.408795068098262,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV582","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.553331881077859,-1.46478473201485,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,0.386544821666507,0.93939554446601,-2.88473319472015,-4.79029597883079,3.11589936820261,-1.46478473201485,0.00782930484115282,0.139538655936986,0.553331881077859,0.209375,0.510611560815243,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV582","DESeq2",36.4966537803938,-6.92587314306794,1.72548167070594,-4.00449587759367,6.21498748628875e-05,0.00011285144379919,"deseq2",0.00011285144379919,-6.92587314306794,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV582","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.52385439563793,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV582",-3.52385439563793,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV6","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.04009698126423,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV6",-4.04009698126423,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
