"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.DOR1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV6","DESeq2",140.157908855713,-3.28949151455245,1.36722771991829,-2.40683119330453,0.0160916059268915,0.0208365666489236,"deseq2",0.0208365666489236,-3.28949151455245,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV6","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.965005756848818,-0.613433007250654,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.07025181424309,4.14628885198525,2.12120632760816,-1.97928140804217,3.83424308817433,-0.613433007250654,0.310078630782153,0.507281469801451,0.965005756848818,0.6625,0.867665300802232,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV613","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.57379613368681,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","HTCC5015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV613",4.57379613368681,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV613","DESeq2",112.069387359701,9.98687139290783,1.19955947691981,8.2825355599856,1.20579935682975e-16,6.08928675199026e-15,"deseq2",6.08928675199026e-15,9.98687139290783,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","HTCC5015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV613","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.116440124895272,5.16040177068654,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","HTCC5015",NA,-3.59489464969923,-5.86237898993049,7.04896897708151,12.80401584362,2.58292828848944,5.16040177068654,0.000547999460257121,0.0161216545160003,0.116440124895272,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV62","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.65952519666487,-1.19030722223672,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,-0.930454290732351,1.85578925901017,-2.66783611537839,-4.27613957571819,3.63194377763034,-1.19030722223672,0.0781324454049968,0.210183466070293,0.65952519666487,0.3359375,0.670163810957182,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV62","DESeq2",26.2221685296963,-6.40218533520291,1.7922116266479,-3.56167504150273,0.000368496304512468,0.000610133225504251,"deseq2",0.000610133225504251,-6.40218533520291,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV651","DESeq2",38.2483095149721,-7.42843606761452,1.40573649643371,-5.28449582980602,1.2605142036885e-07,4.24373115241796e-07,"deseq2",4.24373115241796e-07,-7.42843606761452,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV651","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.540857330912831,-1.84288948192598,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,1.98620728870588,2.26982183765333,-2.78115434377014,-5.52930324818136,3.13093462661357,-1.84288948192598,0.000547999460257121,0.153583762217995,0.540857330912831,0.2,0.498666175676709,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV651","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.609098936752,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV651",-3.609098936752,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV66","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.20001693583215,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV66",4.20001693583215,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV66","DESeq2",115.903164413711,0.960689696670242,1.00362451041123,0.95716272935287,0.338485125718553,0.371597801060586,"deseq2",0.371597801060586,0.960689696670242,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV66","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.254701035675157,4.77749058888488,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,3.38194969692223,2.96699228553519,6.33102275103852,3.39825926558407,0.73199779446273,4.77749058888488,0.000547999460257121,0.0546338180938382,0.254701035675157,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV691","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.147779479586216,4.79231202184694,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,1.35851523923029,0.653870348268034,4.98200986575521,4.24731716706888,0.914489793041259,4.79231202184694,0.000547999460257121,0.023608048821586,0.147779479586216,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV691","DESeq2",40.5093658393906,1.59643612583106,0.849049603117604,1.87982764955213,0.060131570876432,0.0740644958356052,"deseq2",0.0740644958356052,1.59643612583106,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV691","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.85324965958561,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV691",3.85324965958561,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE
"ASV714","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.6937109059716,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV714",-3.6937109059716,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV714","DESeq2",50.1005677172267,-7.77231641533639,1.42105346744962,-5.46904758100007,4.52460284113869e-08,1.82793954782003e-07,"deseq2",1.82793954782003e-07,-7.77231641533639,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV714","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.517988667331306,-2.23587041505927,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,1.92417319119734,3.01276881753579,-2.97255797483485,-5.75423331187013,2.60991007131237,-2.23587041505927,0.000547999460257121,0.137436943364426,0.517988667331306,0.2015625,0.501371306024303,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV72","DESeq2",26.8574316766785,-5.48044416763554,2.14810901996914,-2.54508159721128,0.0109252205226898,0.0157635324684524,"deseq2",0.0157635324684524,-5.48044416763554,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV72","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.83492865167481,-0.62651530475232,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,-1.18061012763131,1.0861590474872,-2.80662113465432,-3.50853359968292,5.07898513253025,-0.62651530475232,0.232560015435696,0.437549555695789,0.83492865167481,0.567187499999999,0.855843042876286,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV725","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.29670625220484,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV725",4.29670625220484,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE
"ASV725","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.238627775593187,2.47817303260277,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,0.281200910917157,-3.91606769581276,6.26577741012798,9.89692834898713,4.14710342624157,2.47817303260277,0.000547999460257121,0.0501193390771768,0.238627775593187,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV725","DESeq2",70.0928530013612,3.83292703909145,1.908705356201,1.99245903095034,0.0463207160167051,0.0584799039710902,"deseq2",0.0584799039710902,3.83292703909145,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV76","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.58851275177219,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV76",-4.58851275177219,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV76","DESeq2",384.075055321024,-10.1966101177277,1.5435755542016,-6.60036871705817,4.10136440005312e-11,5.91768292007664e-10,"deseq2",5.91768292007664e-10,-10.1966101177277,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV76","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.441874111554779,-3.55210479810868,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,5.03356041730487,5.51585907417499,-2.68490084464574,-8.3126349739823,2.33957338708447,-3.55210479810868,0.000547999460257121,0.0941160216491126,0.441874111554779,0.2,0.498666175676709,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV795","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.84105953568607,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV795",-3.84105953568607,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV795","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.504708065212152,-2.41863177961466,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA,2.79397528887589,3.08210130548932,-2.6555789946252,-5.83126435799601,2.65147629248424,-2.41863177961466,0.000547999460257121,0.126467083240392,0.504708065212152,0.2,0.498666175676709,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV795","DESeq2",72.1181152647458,-8.24564425212824,1.41601949551227,-5.82287703335514,5.78431151532657e-09,3.07481822656833e-08,"deseq2",3.07481822656833e-08,-8.24564425212824,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV81","DESeq2",85.283691999994,-8.02834085618651,1.69121293017017,-4.73679333048849,2.17126386174966e-06,5.34872317162721e-06,"deseq2",5.34872317162721e-06,-8.02834085618651,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV81","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.513401919446772,-1.70804352548262,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,1.80249695903832,2.21738378660987,-3.29490101846738,-6.5574174046912,3.26025688107369,-1.70804352548262,0.000547999460257121,0.119843786018909,0.513401919446772,0.2,0.498666175676709,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV81","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.86689160342959,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV81",-3.86689160342959,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV814","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.11195741839706,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV814",4.11195741839706,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV814","DESeq2",40.2838121241898,7.66739487987037,1.26845567792493,5.80556783870925,6.4148224819e-09,3.2394853533595e-08,"deseq2",3.2394853533595e-08,7.66739487987037,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV814","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.13850284238718,4.48362339711916,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,-3.11489659506935,-4.76585503748201,5.55842297483918,10.5067604534002,2.48473392259035,4.48362339711916,0.000547999460257121,0.0210005642431488,0.13850284238718,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV829","DESeq2",24.4492471752178,-6.39053801064569,1.75511145827771,-3.6316312893371,0.000281635315517218,0.000482121472326084,"deseq2",0.000482121472326084,-6.39053801064569,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV829","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.643718800404804,-1.22781430077264,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,-0.163023360184686,0.363137441415129,-3.11247764104805,-4.50563100564254,3.45396524068135,-1.22781430077264,0.0465244157677118,0.210689318148789,0.643718800404804,0.3015625,0.600297294943955,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV853","DESeq2",37.436722007951,-0.765963351864191,0.827080378912122,-0.925919870882919,0.354487623822652,0.38498118286116,"deseq2",0.38498118286116,-0.765963351864191,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV853","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.499780856273632,1.42874572250537,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,2.7516734937017,2.09444622854505,3.66379361754363,1.71385072031456,1.13786423331995,1.42874572250537,0.0310272461563087,0.142096469171453,0.499780856273632,0.021875,0.0660352084725936,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV861","DESeq2",25.8813701222241,-6.81293329709378,1.51208072739751,-4.50402578404848,6.66781111852358e-06,1.46401939776279e-05,"deseq2",1.46401939776279e-05,-6.81293329709378,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV861","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.536433144016706,-1.65727048181177,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA,0.834672296545094,1.4292975846644,-3.05523723447821,-4.86730840264885,2.59179290386166,-1.65727048181177,0.00782930484115282,0.1396837048114,0.536433144016706,0.2046875,0.502572425676709,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV882","DESeq2",30.9607239909162,-6.95536656972424,1.56715564956481,-4.43568229026144,9.17811271030215e-06,1.8918150688582e-05,"deseq2",1.8918150688582e-05,-6.95536656972424,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV882","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.50024288880366,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV882",-3.50024288880366,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV882","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.578476615830505,-1.8312155892533,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,1.07552202507427,1.8627197946566,-2.78744140369358,-4.6913589763202,2.4676263607663,-1.8312155892533,0.00782930484115282,0.169279758669259,0.578476615830505,0.2078125,0.51183290903671,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV889","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.69899729321408,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV889",3.69899729321408,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV889","DESeq2",36.2056770096112,0.681987692704246,2.0652488999695,0.32900440697428,NA,NA,"deseq2",NA,0.681987692704246,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV889","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.493869305975185,1.71007684950927,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,2.91984659501248,-4.05443828733806,4.62264534188915,8.7995515774123,4.25649232213233,1.71007684950927,0.000547999460257121,0.138286798179077,0.493869305975185,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV901","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.80492034333606,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV901",3.80492034333606,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV901","DESeq2",42.1072369305991,1.3027242925295,1.64204408291477,0.792274041714859,0.428200904128242,0.460088205499494,"deseq2",0.460088205499494,1.3027242925295,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV901","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.5442999174601,2.9850052123018,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,1.87181094157466,1.1366943793499,5.01382073677297,3.89520626822843,1.43055772685296,2.9850052123018,0.000547999460257121,0.157760161232504,0.5442999174601,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV92","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.60304279792162,-1.43742713778795,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,-0.284752013131459,2.42724683373704,-2.76194048543848,-4.82532344932614,3.45184130456751,-1.43742713778795,0.0312696412751581,0.167782511155579,0.60304279792162,0.2515625,0.577864185579905,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV92","DESeq2",36.8719048477685,-6.91574106369587,1.73202980115105,-3.98414839751571,6.77225448630624e-05,0.000119999597038058,"deseq2",0.000119999597038058,-6.91574106369587,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV92","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.63141226086053,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV92",-3.63141226086053,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV976","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.998710808339715,-0.031660306389114,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA,1.505170498513,1.50058165519999,1.87923819134875,-0.293783370293407,3.63482090230093,-0.031660306389114,0.488372151282746,0.697196568365554,0.998710808339715,0.812499999999998,0.996875,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV976","DESeq2",27.8140198444812,-1.94389168127711,1.35919234998953,-1.43015150520095,0.152673540412161,0.177241696340555,"deseq2",0.177241696340555,-1.94389168127711,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
