"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.Dor-in","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV1","DESeq2",290.209324969744,-5.02409479842631,1.75687643346649,-2.85967453528491,0.00424075987327059,0.00647893869527451,"deseq2",0.00647893869527451,-5.02409479842631,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV1","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.36903339224541,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1",-4.36903339224541,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV1","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.814168513799607,-1.02195598676866,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,5.04920405621453,5.49060571690954,2.06617281030871,-3.57571434869203,5.51081436852155,-1.02195598676866,0.000547999460257121,0.389625465272885,0.814168513799607,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV1014","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.115196545463742,4.63094917928836,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Psychromonadaceae","Agarivorans",NA,-3.45333187372315,-5.78327475742941,5.53374900927341,11.3257368086255,2.22127196650405,4.63094917928836,0.000547999460257121,0.0183550840644059,0.115196545463742,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1014","DESeq2",35.0367933277826,8.87637932550399,1.88515435646441,4.70856898007627,2.49461946054683e-06,7.62244835167087e-06,"deseq2",7.62244835167087e-06,8.87637932550399,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Psychromonadaceae","Agarivorans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1030","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.517057865919288,-1.86081956549936,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,1.50672866967341,1.94957477464498,-2.47373072573764,-4.75074103328042,2.4887080526229,-1.86081956549936,0.000547999460257121,0.168618421958301,0.517057865919288,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1030","DESeq2",28.0406845232222,-8.03002295433613,1.65992105578806,-4.83759328573841,1.31420710374066e-06,4.38069034580221e-06,"deseq2",4.38069034580221e-06,-8.03002295433613,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1053","DESeq2",98.1022384369446,10.3617569656778,1.69308642674851,6.1200401834046,9.35517628211186e-10,1.28633673879038e-08,"deseq2",1.28633673879038e-08,10.3617569656778,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1053","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.109174990252232,4.82169539029496,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae",NA,NA,-3.35173139045848,-5.65920735809729,6.88622606968309,12.5805875334409,2.615692084491,4.82169539029496,0.000547999460257121,0.0167184597203615,0.109174990252232,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1075","DESeq2",27.2239689260401,8.51237831238861,1.96470608173107,4.33264720435358,1.47327092463468e-05,3.27195957145084e-05,"deseq2",3.27195957145084e-05,8.51237831238861,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","conchae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1075","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.123363479588213,4.38037630631704,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","conchae",-3.44202413182929,-5.73362194609155,5.1735701859551,11.0634050262493,2.72624229951213,4.38037630631704,0.000547999460257121,0.0208705700317586,0.123363479588213,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1077","DESeq2",28.0584522467216,8.55591059453897,1.93672535595668,4.41772013167692,9.97474612338881e-06,2.38526537733211e-05,"deseq2",2.38526537733211e-05,8.55591059453897,TRUE,"Bacteria","Verrucomicrobiota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1077","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.120419474981085,4.19482242230606,TRUE,"Bacteria","Verrucomicrobiota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",NA,-3.6110757840525,-5.6920567672051,5.19445091938942,10.75198868759,2.6804887994106,4.19482242230606,0.000547999460257121,0.0200529784553738,0.120419474981085,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV111","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.853448243407396,-0.729675651623678,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,-1.56922516736981,2.91298898787133,-3.3644757487325,-5.256968787316,7.28904223619023,-0.729675651623678,0.25581555923057,0.497091087359948,0.853448243407396,0.651562499999999,0.908528032700771,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV111","DESeq2",50.8436394444345,-8.87510960731235,3.92028107285031,-2.2638962468218,0.0235804968504093,0.0324231831693128,"deseq2",0.0324231831693128,-8.87510960731235,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1133","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.680749686308011,1.00940693163715,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,3.58008174325296,3.21234075083554,3.98296621733507,0.802446935203046,0.868985560654875,1.00940693163715,0.10156805104198,0.248380596479603,0.680749686308011,0.1078125,0.25169615681409,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1133","DESeq2",67.5897460415711,-1.56879050766187,1.0507545554074,-1.49301328230132,0.13543371012093,0.15675708084393,"deseq2",0.15675708084393,-1.56879050766187,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV116","DESeq2",43.339482406809,-22.0003910327768,4.40868786339201,-4.99023557903913,NA,NA,"deseq2",NA,-22.0003910327768,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sedimentitalea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV116","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.940057592775309,-0.0398124933349953,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sedimentitalea",NA,-3.29362343294727,-3.82305435144401,-3.02416018188686,-0.180046090014295,6.88222179411302,-0.0398124933349953,0.488372151282746,0.72054404201481,0.940057592775309,0.7421875,0.957954422645474,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1179","DESeq2",31.6806364958462,-0.0527536291731831,0.77466695461661,-0.0680984632929016,0.945707253633592,0.95438346696968,"deseq2",0.95438346696968,-0.0527536291731831,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV1179","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.118344122515372,4.14869691717754,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina",NA,1.94077121972731,1.51218592839717,3.98868207056447,2.45758652526114,0.589732458296828,4.14869691717754,0.000547999460257121,0.0180812371945869,0.118344122515372,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV1191","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.107592452564505,4.4910451518896,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas",NA,-3.51262924885459,-5.79916710872709,5.29139715718249,10.9152327924976,2.49640861215842,4.4910451518896,0.000547999460257121,0.0161303425640661,0.107592452564505,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1191","DESeq2",29.755812097696,8.64067821878197,1.94667286518118,4.43869043090492,9.05078845629025e-06,2.21241495598206e-05,"deseq2",2.21241495598206e-05,8.64067821878197,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1194","DESeq2",43.8845573806798,-8.66082629829967,2.23324332222923,-3.87813822707613,0.000105258908633725,0.000196245422876436,"deseq2",0.000196245422876436,-8.66082629829967,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1194","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.465047522003045,-1.68910965042389,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,0.0471286578595285,2.93782761816966,-3.29806292097497,-5.61448783772803,3.12905923357233,-1.68910965042389,0.0310272461563087,0.124180550469254,0.465047522003045,0.2328125,0.506945201411353,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1218","DESeq2",41.4244950248696,-3.46661290337237,1.34793679905114,-2.57179187170543,0.0101173693832732,0.0150393328670277,"deseq2",0.0150393328670277,-3.46661290337237,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureicoccus","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1218","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.969296328737799,-0.400054690534665,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureicoccus","marinus",1.99754197994819,2.54471926850118,1.6159134859126,-0.753791436748779,1.43012025801262,-0.400054690534665,0.367188226780927,0.763368951275795,0.969296328737799,0.818749999999999,0.995836842991914,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1232","DESeq2",36.8756705312249,-8.41116424136789,3.94455957703236,-2.13234559577775,0.0329784463046318,0.0429639759563694,"deseq2",0.0429639759563694,-8.41116424136789,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1232","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.838422496362218,-0.658070119947954,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,-1.53006941585073,2.19136645687062,-2.97562033961794,-4.48497474524173,6.13889378201879,-0.658070119947954,0.281251375942352,0.48538265810806,0.838422496362218,0.639062499999999,0.905941285036259,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1233","DESeq2",46.1215376122192,-8.7252487263328,1.62709605394067,-5.36246689628501,8.20930165807312e-08,4.75275359151602e-07,"deseq2",4.75275359151602e-07,-8.7252487263328,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1233","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.46219521321665,-2.287716205166,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,2.20971976441068,2.73150035083996,-2.79971205217521,-5.64850332968614,2.66798662552952,-2.287716205166,0.000547999460257121,0.133344068459251,0.46219521321665,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1244","DESeq2",31.2898489696566,8.7132085003008,2.00192017072608,4.35242555008605,1.34639600051688e-05,3.08549083451784e-05,"deseq2",3.08549083451784e-05,8.7132085003008,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1244","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.11316150339322,4.4074820654523,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,-3.19011570581428,-5.35524311446807,5.31998620517007,10.6529898593779,2.37095775107632,4.4074820654523,0.000547999460257121,0.0179230525065906,0.11316150339322,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1253","DESeq2",46.5446082288626,-8.7389851131102,1.5919407541568,-5.48951654783094,4.03035359159474e-08,2.60787585338483e-07,"deseq2",2.60787585338483e-07,-8.7389851131102,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1253","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.468783654628396,-2.4894051162178,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA,2.42688852255777,2.76751723505083,-2.98928801755353,-5.8717453308593,2.41485711048278,-2.4894051162178,0.000547999460257121,0.142534889778657,0.468783654628396,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1282","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.116716482654527,4.32573858530978,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,-3.56914943575669,-5.93019652329372,4.93182202281742,10.8019030661309,2.38831770857739,4.32573858530978,0.000547999460257121,0.0184736453963725,0.116716482654527,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1282","DESeq2",24.8039247061748,8.37799947351647,2.22379639087446,3.76743100577746,0.00016493610345535,0.000279122636616746,"deseq2",0.000279122636616746,8.37799947351647,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV13","DESeq2",78.0420267657056,-9.4919732295134,1.57262486915666,-6.03575170129643,1.58224388906831e-09,1.9338536421946e-08,"deseq2",1.9338536421946e-08,-9.4919732295134,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV13","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.408074038859655,-2.82977867802305,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,2.74986307639321,3.87195616059103,-2.96665465336364,-6.71769447990378,2.44854146451738,-2.82977867802305,0.000547999460257121,0.104022663382075,0.408074038859655,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1328","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.484069468142343,-1.77313003328148,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,1.02022248943257,1.65309036747571,-3.44353613258385,-5.57158494336335,2.95547112360808,-1.77313003328148,0.000547999460257121,0.145634100838575,0.484069468142343,0.2078125,0.471458468478472,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1328","DESeq2",40.6196340286191,-8.54448130807526,2.10658279434175,-4.05608615575215,4.99018586874455e-05,9.63018325547194e-05,"deseq2",9.63018325547194e-05,-8.54448130807526,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1334","DESeq2",26.0781628317523,-7.92548329858034,1.65255216022344,-4.79590507903165,1.61941956253263e-06,5.2392985846644e-06,"deseq2",5.2392985846644e-06,-7.92548329858034,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Dasania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1334","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.48094100215334,-2.05156088911877,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Dasania",NA,1.4004955950497,1.83256059250263,-3.58301071585034,-5.59020305913954,2.87105692320312,-2.05156088911877,0.000547999460257121,0.148445345747718,0.48094100215334,0.2015625,0.463789105832769,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV141","DESeq2",22.2046327518357,-7.67482746407562,1.65582841899855,-4.63503789161764,3.56872103350699e-06,1.01704646203474e-05,"deseq2",1.01704646203474e-05,-7.67482746407562,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV141","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.469706748136327,-1.92847039472879,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,0.902279530935964,2.04905730667168,-3.14717998886286,-4.9875334533583,2.534845200489,-1.92847039472879,0.00782930484115282,0.147617904100221,0.469706748136327,0.203125,0.466491593077667,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1415","DESeq2",41.7707399333743,-3.11943161445545,0.8868033424606,-3.51761373136012,0.000435445707140501,0.000714910862469479,"deseq2",0.000714910862469479,-3.11943161445545,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1415","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.869568607403034,-0.32034233966149,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA,2.08982496741406,2.15357346623262,1.96646001310894,-0.425823841472908,1.14828045555949,-0.32034233966149,0.325582389769386,0.567214421315322,0.869568607403034,0.7359375,0.896637941358998,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
