"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.S-2","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV223","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.524184499177554,-2.32579192860054,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,2.62074491666888,2.8939763633355,-2.78566821354685,-5.78444145150559,2.71699050807998,-2.32579192860054,0.000547999460257121,0.131975396529612,0.524184499177554,0.2,0.531993710124935,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV2303","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.927377498575367,-0.575533629461077,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,-1.386048803969,2.10967448159289,-3.05421575737248,-3.74435049315857,6.20393201573708,-0.575533629461077,0.294574880995797,0.578846055501568,0.927377498575367,0.668749999999999,0.954388703865446,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV2303","DESeq2",30.6461971888965,-7.79894913299372,3.95457763018561,-1.97213201062579,0.048594538584635,0.0674924147008819,"deseq2",0.0674924147008819,-7.79894913299372,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV236","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.910330271304031,-0.638672448107116,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,-1.16590411097989,3.44919747285257,-3.08306283063188,-5.21596668383526,7.54440524494025,-0.638672448107116,0.2868230100843,0.510381640290462,0.910330271304031,0.670312499999999,0.953476231812404,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV236","DESeq2",97.7508967151573,-9.47291553050247,3.91076051652899,-2.42226940014987,0.0154239114329505,0.0261422227677128,"deseq2",0.0261422227677128,-9.47291553050247,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV24","DESeq2",256.474036353116,-10.8656779600875,2.08892552313316,-5.20156311929695,1.97619332437922e-07,1.64682777031602e-06,"deseq2",1.64682777031602e-06,-10.8656779600875,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV24","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.33439757007428,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV24",-4.33439757007428,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV24","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.458703412454672,-2.45549555178795,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,3.17814611337077,3.52586459112076,-2.96794152874418,-7.54671054910687,3.05137379896016,-2.45549555178795,0.000547999460257121,0.0955034498751944,0.458703412454672,0.2,0.531993710124935,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV246","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.149971115824484,4.25304679446012,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,-4.00335676573249,-6.4378150104839,6.38057980119202,12.6562326862853,2.85537477323523,4.25304679446012,0.000547999460257121,0.0180146807017168,0.149971115824484,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV246","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.15159327294441,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV246",4.15159327294441,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV246","DESeq2",69.6787651766438,10.0987362143671,1.90844250288153,5.29161145757296,1.21243263234369e-07,1.34714736927076e-06,"deseq2",1.34714736927076e-06,10.0987362143671,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV248","DESeq2",16.0904100417098,-6.87284480493084,3.81076822451676,-1.80353262124788,0.0713046070669561,0.091416162906354,"deseq2",0.091416162906354,-6.87284480493084,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV248","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.881097014617328,-0.591115785107864,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",-1.24471515375962,0.918369614935792,-2.78380539213838,-2.80938714216409,4.4592886032371,-0.591115785107864,0.257814109363974,0.530333896101557,0.881097014617328,0.6125,0.908287550203025,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV256","DESeq2",22.655300409631,-20.9425367648127,4.40954627778051,-4.74936318739665,NA,NA,"deseq2",NA,-20.9425367648127,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV256","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.979927359055779,0.151113067210243,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,-3.66765598886074,-4.53206389254855,-2.85508884509732,1.02757139569882,6.79829410353569,0.151113067210243,0.437500322930131,0.833202056199992,0.979927359055779,0.6265625,0.970862634278438,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV257","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.14463494623268,4.3751852974839,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ascidiaceihabitans",NA,-3.9311642034844,-6.28841488430984,5.62747873786456,11.8585670966424,2.81491760745035,4.3751852974839,0.000547999460257121,0.0171160819047774,0.14463494623268,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV257","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.90702711006338,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ascidiaceihabitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV257",3.90702711006338,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV257","DESeq2",39.4077038710648,9.2766723777544,2.03268268975202,4.56375824152177,5.02459365455778e-06,2.28390620661718e-05,"deseq2",2.28390620661718e-05,9.2766723777544,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ascidiaceihabitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV2656","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.655288933124367,-1.29903390172679,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,-0.348372085162606,1.36165800352523,-2.53625875738422,-3.69757388366394,3.10278243913723,-1.29903390172679,0.0620249244046617,0.20780896345338,0.655288933124367,0.2875,0.666177030552782,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV2656","DESeq2",28.4403574891941,-7.68492779302665,2.25506678168894,-3.40784931755812,0.000654770411291667,0.00128386355155229,"deseq2",0.00128386355155229,-7.68492779302665,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV27","DESeq2",178.958034932287,-2.74435824057554,2.29879392560328,-1.1938252533251,0.232546331092798,0.273583918932704,"deseq2",0.273583918932704,-2.74435824057554,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV27","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",1,-0.286035156805613,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,2.30284826283964,2.30284826283964,3.35872322981845,-0.991732582026684,6.0637907677974,-0.286035156805613,0.375000678151136,0.729979564622287,1,0.843749999999999,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV3","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.664355493616596,1.45516921911875,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.03879764803408,3.86186926479263,4.76623410366816,0.963236676488121,0.587331646733132,1.45516921911875,0.0937560784418437,0.255772028913012,0.664355493616596,0.0828125,0.207511290275376,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV3","DESeq2",151.320989864072,-1.95751857395717,0.580721777945688,-3.37083720345726,0.000749401289872886,0.00141396469787337,"deseq2",0.00141396469787337,-1.95751857395717,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV3","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.9856208213991,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV3",-3.9856208213991,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV30","DESeq2",37.8879720315093,-8.1071002955511,3.64680744340235,-2.22306782613876,0.0262112267580882,0.0416051218382353,"deseq2",0.0416051218382353,-8.1071002955511,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV30","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.878584990745077,-0.765935632128095,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,-1.15841631181955,2.54809352338821,-2.95473198526067,-4.65898426998221,5.63639571178726,-0.765935632128095,0.224808178412025,0.481254897470986,0.878584990745077,0.624999999999999,0.925799452071302,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV3131","DESeq2",25.3121269814642,-7.5228756558185,3.98214198989501,-1.88915304248527,0.0588713247227428,0.0784950996303237,"deseq2",0.0784950996303237,-7.5228756558185,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV3131","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.916473701117564,-0.527313163039207,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,-1.44702919158499,1.79657417922808,-3.03500732465641,-3.61548480875659,6.62654250942023,-0.527313163039207,0.302326754637769,0.557121010238294,0.916473701117564,0.651562499999999,0.948886982787064,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV319","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.89633847303798,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV319",-3.89633847303798,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV319","DESeq2",80.6643634661719,-9.19823838356206,1.73738912946054,-5.2942879793533,1.19481020962179e-07,1.34714736927076e-06,"deseq2",1.34714736927076e-06,-9.19823838356206,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV319","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.500733676280172,-2.23933318092618,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,2.24903336414569,2.99254073786934,-3.39825399557608,-6.67844991620919,2.64891531186401,-2.23933318092618,0.000547999460257121,0.120757254514056,0.500733676280172,0.2,0.531993710124935,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV34","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.276192859402649,2.37775225119836,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,2.70110144224612,1.91655748899029,3.79219517167894,1.72970603423812,0.705561529636649,2.37775225119836,0.00789046640005469,0.0658529737022871,0.276192859402649,0.003125,0.0090831180445151,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV34","DESeq2",49.3799691034833,-1.14395678500544,0.71666868252961,-1.5962142798924,0.110440960486046,0.138051200607557,"deseq2",0.138051200607557,-1.14395678500544,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV343","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.970712272221225,-0.01414270190436,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,-3.73036325979649,-4.43373733011472,-3.17021658145003,-0.165060010645912,7.74039974170424,-0.01414270190436,0.496124050418246,0.793085452095851,0.970712272221225,0.66875,0.981566760214856,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV343","DESeq2",31.1510380632426,-20.269089823292,4.40896491683063,-4.59724452465419,NA,NA,"deseq2",NA,-20.269089823292,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV347","DESeq2",23.0789503391648,-7.3931777574806,3.89183463705254,-1.89966389812486,0.0574772409142259,0.0776719471813864,"deseq2",0.0776719471813864,-7.3931777574806,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV347","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.915678622993585,-0.435864904610077,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",-1.32682294606517,-0.373818354300695,-2.74414426964347,-2.82358418656631,4.91307137518993,-0.435864904610077,0.294574880995797,0.558199171446255,0.915678622993585,0.668749999999999,0.933392518998886,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV354","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.899865121495074,-0.537967066506933,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,-1.20976340774765,1.03343689401447,-2.82345502503716,-2.88026389431258,4.9898951340563,-0.537967066506933,0.250001695344365,0.561123899894237,0.899865121495074,0.615625,0.922626963841674,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV354","DESeq2",17.4496535886313,-6.98967278761683,3.7910641839904,-1.84372314695544,0.0652234979011721,0.0847058414300937,"deseq2",0.0847058414300937,-6.98967278761683,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV37","DESeq2",81.3746808945842,1.32361379419052,0.598557950470789,2.21133775459743,0.0270124567458794,0.0422069636654365,"deseq2",0.0422069636654365,1.32361379419052,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV37","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.81465962518435,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV37",3.81465962518435,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV37","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.152753536085416,6.74048771745898,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,2.17867250022786,1.71770837985007,5.99691151094115,4.22361169763888,0.607242111995016,6.74048771745898,0.000547999460257121,0.0222567728580662,0.152753536085416,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV383","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.496863591563289,-2.1719642416465,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,2.34896430023122,2.90078063274175,-2.51249650697744,-5.74066770275705,2.42025722003338,-2.1719642416465,0.000547999460257121,0.118899533340448,0.496863591563289,0.2,0.531993710124935,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV383","DESeq2",85.341938166546,-9.27282962323805,1.81176969428904,-5.11810615469911,3.0861889377852e-07,2.25986159870078e-06,"deseq2",2.25986159870078e-06,-9.27282962323805,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV383","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.96417751972678,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV383",-3.96417751972678,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV39","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.302055696613554,2.99271570964788,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,2.0186038808761,1.50587798844708,4.10813630984483,2.58662605478155,0.838590207993327,2.99271570964788,0.000547999460257121,0.0749942618778967,0.302055696613554,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV39","DESeq2",40.2196240905002,-0.312588187469216,0.72921883143922,-0.428661704816752,0.668169433384927,0.696009826442632,"deseq2",0.696009826442632,-0.312588187469216,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV391","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.151580546924003,4.67615082232422,TRUE,"Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA,-3.96167128627177,-6.49818006857497,6.00370059211454,12.3548929053754,2.52894518772556,4.67615082232422,0.000547999460257121,0.0171948708366482,0.151580546924003,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV391","DESeq2",53.2375716847928,9.71088448774633,2.11121450931002,4.59966736914859,4.23166088930676e-06,2.11583044465338e-05,"deseq2",2.11583044465338e-05,9.71088448774633,TRUE,"Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
