"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.Dor.out","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","TaxLabel","significance_label"
"ASV248","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.763067318487054,-0.778139132854941,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",-1.53921386366998,1.58600183802864,-3.33319967901206,-3.93154905897314,5.03898462859849,-0.778139132854941,0.187502608145345,0.408939157719742,0.763067318487054,0.5265625,0.813952468076199,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Alteromonas","Significant"
"ASV256","DESeq2",39.564810512596,-22.6684499210328,4.40917941164233,-5.14119472235068,NA,NA,"deseq2",NA,-22.6684499210328,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Amylibacter","Not Significant"
"ASV256","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.948778308789074,-0.0912367636675121,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,-3.60347499032435,-3.66650858329667,-3.43226650468784,-0.62911481564337,6.78387969806417,-0.0912367636675121,0.460937699897913,0.718753916669917,0.948778308789074,0.7453125,0.962393561604253,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Amylibacter","Not Significant"
"ASV2656","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.474416522516546,-1.83393625369997,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,0.186552286255073,2.09892738964595,-3.16776479582049,-5.1218795144973,2.83865437556578,-1.83393625369997,0.0156646691693825,0.133476854428433,0.474416522516546,0.21875,0.487295407901347,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV2656","DESeq2",40.6443789310436,-9.13523294145098,1.90257454037027,-4.80151118792597,1.5747270915667e-06,2.76847182227048e-06,"deseq2",2.76847182227048e-06,-9.13523294145098,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV27","DESeq2",276.45023894692,-11.9115212822194,2.26074666481957,-5.26884390346763,1.37285643430206e-07,2.87771829497933e-07,"deseq2",2.87771829497933e-07,-11.9115212822194,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oceaniserpentilla","Significant"
"ASV27","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.365424502223515,-2.10339958138191,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,2.35391654085452,2.85538882086276,-3.50115461852957,-7.57623682891142,3.8699157177272,-2.10339958138191,0.000547999460257121,0.0759360620986421,0.365424502223515,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oceaniserpentilla","Significant"
"ASV3","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.756187692269829,-1.49238679046667,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.15522210918053,4.48375028734059,1.37925241804,-3.35186479022421,3.16266337949046,-1.49238679046667,0.000547999460257121,0.325089721934105,0.756187692269829,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,"Clade Ia","Significant"
"ASV3","DESeq2",200.000285750935,-6.01679389162956,1.5410849942358,-3.9042583077082,9.45147921850181e-05,0.000145100173917845,"deseq2",0.000145100173917845,-6.01679389162956,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,"Clade Ia","Significant"
"ASV3","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.10796035968937,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV3",-4.10796035968937,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE,"Clade Ia","Significant"
"ASV30","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.743773807576855,-0.824095337499529,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,-1.63420301763453,3.23239818452554,-3.29173461315233,-5.32058143011624,6.01409219463188,-0.824095337499529,0.195314964938317,0.362865223045518,0.743773807576855,0.5734375,0.847065307541884,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV30","DESeq2",63.1469839703167,-9.78171748936099,3.08945991527398,-3.16615776142657,0.0015446699352132,0.00221538188076629,"deseq2",0.00221538188076629,-9.78171748936099,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV3131","DESeq2",37.4215553207995,-9.02442197721663,3.1417716032655,-2.87239911642107,0.00407368121699038,0.00510380750174656,"deseq2",0.00510380750174656,-9.02442197721663,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Tenacibaculum","Significant"
"ASV3131","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.864378910781914,-0.650982677045515,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,-1.64896613120405,2.42735750898339,-3.34670249534239,-4.51455423258412,6.47902505771261,-0.650982677045515,0.242189286111662,0.533869957337142,0.864378910781914,0.648437499999999,0.908627232554158,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Tenacibaculum","Significant"
"ASV319","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.380275806470224,-2.88453093333263,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,2.94853811516179,3.47542220741885,-3.29374480875724,-7.26296676256069,2.35233342974445,-2.88453093333263,0.000547999460257121,0.0893250151667397,0.380275806470224,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleispira","Significant"
"ASV319","DESeq2",128.66168181987,-10.8110137808871,1.65773181354584,-6.52156982965937,6.95753163161542e-11,6.31975789871734e-10,"deseq2",6.31975789871734e-10,-10.8110137808871,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleispira","Significant"
"ASV34","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.639048100366975,-1.44109472859917,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,2.26223687147163,2.54514886338565,-0.423789582597727,-3.13642661783788,2.19557035817938,-1.44109472859917,0.000547999460257121,0.244314711582407,0.639048100366975,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,NA,"Significant"
"ASV34","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.55930960968628,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV34",-3.55930960968628,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE,NA,"Significant"
"ASV34","DESeq2",57.3908667443843,-6.37121181443357,1.19671935973114,-5.32389800718606,1.0156686922683e-07,2.21415774914489e-07,"deseq2",2.21415774914489e-07,-6.37121181443357,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,NA,"Significant"
"ASV343","DESeq2",54.4016144548196,-23.0972110437086,4.40869738204433,-5.23901031124942,NA,NA,"deseq2",NA,-23.0972110437086,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Colwellia","Not Significant"
"ASV343","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.941179875237475,-0.0103161979629878,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,-3.41255996930144,-3.70645832792073,-2.99100977993012,-0.0918204552447648,7.35875961253,-0.0103161979629878,0.496124050418246,0.737290986242219,0.941179875237475,0.703125,0.955111928582777,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Colwellia","Not Significant"
"ASV346","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.266672019744604,2.26328669171913,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA,2.28848678271245,0.929177095784423,3.92631652583247,3.01685510818288,1.38425582348574,2.26328669171913,0.000547999460257121,0.0699106148634186,0.266672019744604,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Candidatus Nitrosopumilus","Not Significant"
"ASV346","DESeq2",29.9172608545028,-0.689795922022607,1.00746857220773,-0.684682322656491,0.493544406319653,0.512346097988973,"deseq2",0.512346097988973,-0.689795922022607,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Candidatus Nitrosopumilus","Not Significant"
"ASV347","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.810105206009086,-0.690425811648502,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",-1.49713668545719,0.431687943697589,-3.03213752598631,-4.27884835393231,5.02462100010725,-0.690425811648502,0.217056347854834,0.450483033938421,0.810105206009086,0.55,0.826100849689592,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Alteromonas","Significant"
"ASV347","DESeq2",39.9297821096881,-9.12220583313773,3.10128378952162,-2.94142892177721,0.00326701810044771,0.00428868553908231,"deseq2",0.00428868553908231,-9.12220583313773,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Alteromonas","Significant"
"ASV35","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0976402573195767,4.46719511336919,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,-3.45155702907846,-5.540129524712,6.0202741810803,11.8847199687041,2.68909239970115,4.46719511336919,0.000547999460257121,0.0142351903137054,0.0976402573195767,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Fluviicola","Significant"
"ASV35","DESeq2",36.5299921343677,8.53956232622676,1.49173798295833,5.72457256152423,1.0369448145268e-08,2.82567461958552e-08,"deseq2",2.82567461958552e-08,8.53956232622676,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Fluviicola","Significant"
"ASV354","DESeq2",50.7092743638584,0.186770655635577,1.67616475518162,0.11142738508145,0.911277445121177,0.91971519924267,"deseq2",0.91971519924267,0.186770655635577,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,"Winogradskyella","Significant"
"ASV354","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.85242407959047,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV354",3.85242407959047,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE,"Winogradskyella","Significant"
"ASV354","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.426458618920853,2.17235740819048,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,2.5087309950828,1.70728132154277,5.29692347222552,3.67041292876704,1.77769497313648,2.17235740819048,0.000547999460257121,0.131573410149753,0.426458618920853,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,"Winogradskyella","Significant"
"ASV37","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.483687445636438,-2.25683209877557,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,2.00620222882589,2.33928149542279,-3.38784370714037,-5.61490603216701,2.46497990803175,-2.25683209877557,0.000547999460257121,0.148728352371476,0.483687445636438,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Synechococcus CC9902","Significant"
"ASV37","DESeq2",46.4427319538723,-9.33022408061549,1.5478262166519,-6.0279532548542,1.66049057876796e-09,8.30996790266946e-09,"deseq2",8.30996790266946e-09,-9.33022408061549,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Synechococcus CC9902","Significant"
"ASV383","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.393006978595409,-2.56361658811209,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,3.09001299604619,3.54008603146147,-3.07834240537401,-6.79959812391083,2.47048128766563,-2.56361658811209,0.000547999460257121,0.10397250806583,0.393006978595409,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleispira","Significant"
"ASV383","DESeq2",124.931223227109,-10.7583803906122,1.6001210057372,-6.72347925690512,1.77435753849096e-11,2.76292816707878e-10,"deseq2",2.76292816707878e-10,-10.7583803906122,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleispira","Significant"
"ASV39","DESeq2",39.5897257756639,-9.0975653930699,1.56216968918691,-5.82367296974318,5.75681735939985e-09,1.7928374062131e-08,"deseq2",1.7928374062131e-08,-9.0975653930699,TRUE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Candidatus Actinomarina","Significant"
"ASV39","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.463708260239098,-2.18341867700166,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,1.6751577269679,2.1697801175249,-3.41636697683361,-5.51118103802612,2.59131726023972,-2.18341867700166,0.000547999460257121,0.141298843026518,0.463708260239098,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Candidatus Actinomarina","Significant"
"ASV4","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.480064789376444,-1.7477717255865,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,3.98410368226554,4.72370142429675,3.37793428294426,-1.29585122920752,0.756638042336805,-1.7477717255865,0.0468878823465655,0.117413502385901,0.480064789376444,0.253125,0.533704098375313,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,"Synechococcus CC9902","Significant"
"ASV4","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.06488655136105,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV4",-4.06488655136105,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE,"Synechococcus CC9902","Significant"
"ASV4","DESeq2",228.30928056834,-4.69567721245233,0.611354686767663,-7.68077404833384,1.58130176999547e-14,1.44422401881511e-12,"deseq2",1.44422401881511e-12,-4.69567721245233,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,"Synechococcus CC9902","Significant"
"ASV42","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.512654608931455,-1.57747658837436,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,0.496908641287521,1.0286500953412,-3.30329460684737,-4.99152829469381,2.81176057086972,-1.57747658837436,0.00789046640005469,0.161862915992279,0.512654608931455,0.2171875,0.481662451301917,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Marinomonas","Significant"
"ASV42","DESeq2",30.8637315201791,-8.76055663361305,1.87437120451874,-4.67386428712365,2.95584692134907e-06,4.95672791426229e-06,"deseq2",4.95672791426229e-06,-8.76055663361305,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Marinomonas","Significant"
"ASV424","DESeq2",21.6968315714236,-21.8522693160837,4.41063224455387,-4.95445280958673,7.25341167878706e-07,1.31871259050909e-06,"deseq2",1.31871259050909e-06,-21.8522693160837,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV424","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.941301981173661,-0.187729699771486,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",-3.3613211450027,-3.65488132968108,-3.1441490896868,-1.4724724242477,6.48312068127104,-0.187729699771486,0.434108862921588,0.742710058234005,0.941301981173661,0.75,0.957539702687345,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV441","DESeq2",48.4370988067946,2.0876520544445,2.719434540328,0.767678730076253,0.44267807571679,0.463960675510866,"deseq2",0.463960675510866,2.0876520544445,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,"Winogradskyella","Significant"
"ASV441","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.318561389455564,1.90145757017789,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,2.3338687313875,-4.49174260911908,6.08274194772721,10.5613150871347,5.82112539318948,1.90145757017789,0.000547999460257121,0.0889428511577069,0.318561389455564,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,"Winogradskyella","Significant"
"ASV441","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.15940625856157,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV441",4.15940625856157,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE,"Winogradskyella","Significant"
"ASV442","DESeq2",84.6240795203628,-10.2065529549407,2.06013865445861,-4.95430389253238,7.25896838812344e-07,1.31871259050909e-06,"deseq2",1.31871259050909e-06,-10.2065529549407,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV442","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.453249835386477,-2.00550057372326,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",0.361556186351391,3.08303592075628,-3.36015173111377,-6.2233596198554,3.26789128751923,-2.00550057372326,0.00789046640005469,0.113102376715795,0.453249835386477,0.215625,0.478017168338286,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
